signal_date,stock_code,stock_name,policy_key,policy_label_ko,relationship_group,dashboard_rank,dashboard_score_v2,entry_1500,fill_pass,color_path,color_path_emoji,color_path_label_ko,pattern_short_label,d1_color,d1_color_emoji,d1_color_name_ko,d1_color_hex,d2_color,d2_color_emoji,d2_color_name_ko,d2_color_hex,d3_color,d3_color_emoji,d3_color_name_ko,d3_color_hex,d4_color,d4_color_emoji,d4_color_name_ko,d4_color_hex,d5_color,d5_color_emoji,d5_color_name_ko,d5_color_hex,d5_first_touch_result,outcome_ko,first_touch_result,first_touch_ko,mfe_d5_pct,mae_d5_pct,green_count,yellow_count,orange_count,red_count,gray_count,chart_path,chart_path_exists
2026-05-04,3530,한화투자증권,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,12,,,Y,G-R-Y-O-O,🟢-🔴-🟡-🟠-🟠,완전강세-약세-회복-실패-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,20.9302,-0.1224,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r12_003530.png,True
2026-05-04,3470,유안타증권,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,13,,,Y,G-O-O-O-O,🟢-🟠-🟠-🟠-🟠,완전강세-실패-실패-실패-실패,실패 반복,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,40.2337,2.1703,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r13_003470.png,True
2026-05-04,332570,PS일렉트로닉스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,14,,,Y,O-Y-Y-Y-Y,🟠-🟡-🟡-🟡-🟡,실패-회복-회복-회복-회복,혼합 흐름,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,15.1862,-11.6523,0,4,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r14_332570.png,True
2026-05-04,125020,티씨머티리얼즈,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,15,,,Y,O-O-O-O-O,🟠-🟠-🟠-🟠-🟠,실패-실패-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.0,-20.5916,0,0,5,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r15_125020.png,True
2026-05-04,475430,키스트론,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,16,,,Y,R-R-Y-O-O,🔴-🔴-🟡-🟠-🟠,약세-약세-회복-실패-실패,혼합 흐름,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-0.4317,-17.1223,0,1,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r16_475430.png,True
2026-05-04,37030,파워넷,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,17,,,Y,G-O-O-O-Y,🟢-🟠-🟠-🟠-🟡,완전강세-실패-실패-실패-회복,실패 반복,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,39.7849,1.2097,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r17_037030.png,True
2026-05-04,1740,SK네트웍스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,18,,,Y,Y-Y-O-O-O,🟡-🟡-🟠-🟠-🟠,회복-회복-실패-실패-실패,실패 반복,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,15.5146,-2.3041,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r18_001740.png,True
2026-05-04,69540,빛과전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,19,,,Y,O-Y-Y-G-O,🟠-🟡-🟡-🟢-🟠,실패-회복-회복-완전강세-실패,회복→강세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,22.0532,-9.6958,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r19_069540.png,True
2026-05-04,321370,센서뷰,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,20,,,Y,O-O-Y-Y-O,🟠-🟠-🟡-🟡-🟠,실패-실패-회복-회복-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,8.9362,-14.8936,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r20_321370.png,True
2026-05-04,1780,알루코,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,21,,,Y,O-O-Y-O-O,🟠-🟠-🟡-🟠-🟠,실패-실패-회복-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.48,-9.6,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r21_001780.png,True
2026-05-04,203650,드림시큐리티,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,22,,,Y,Y-Y-R-Y-O,🟡-🟡-🔴-🟡-🟠,회복-회복-약세-회복-실패,혼합 흐름,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,60.6529,-7.732,0,3,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r22_203650.png,True
2026-05-04,321260,프로이천,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,23,,,Y,Y-O-G-G-R,🟡-🟠-🟢-🟢-🔴,회복-실패-완전강세-완전강세-약세,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,46.5944,-3.096,2,1,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r23_321260.png,True
2026-05-04,5880,대한해운,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,24,,,Y,O-G-R-O-O,🟠-🟢-🔴-🟠-🟠,실패-완전강세-약세-실패-실패,실패→약세,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,6.9098,-7.6775,1,0,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260504_r24_005880.png,True
2026-05-06,1440,대한전선,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,1,,,Y,O-Y-O-O-O,🟠-🟡-🟠-🟠-🟠,실패-회복-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,9.6821,-11.9942,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r1_001440.png,True
2026-05-06,6800,미래에셋증권,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,2,,,Y,R-Y-O-O-O,🔴-🟡-🟠-🟠-🟠,약세-회복-실패-실패-실패,실패 반복,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.8255,-10.7311,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r2_006800.png,True
2026-05-06,10170,대한광통신,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,3,,,Y,G-Y-G-Y-R,🟢-🟡-🟢-🟡-🔴,완전강세-회복-완전강세-회복-약세,회복→강세,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,57.0566,3.0752,2,2,0,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r3_010170.png,True
2026-05-06,18880,한온시스템,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,4,,,Y,O-O-G-O-O,🟠-🟠-🟢-🟠-🟠,실패-실패-완전강세-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,8.1181,-13.2841,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r4_018880.png,True
2026-05-06,47040,대우건설,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,5,,,Y,G-R-O-O-R,🟢-🔴-🟠-🟠-🔴,완전강세-약세-실패-실패-약세,실패→약세,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,15.969,-3.5659,1,0,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r5_047040.png,True
2026-05-06,6910,보성파워텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,6,,,Y,O-R-O-O-R,🟠-🔴-🟠-🟠-🔴,실패-약세-실패-실패-약세,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,14.4654,-14.7799,0,0,3,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r6_006910.png,True
2026-05-06,1510,SK증권,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,7,,,Y,O-O-O-O-O,🟠-🟠-🟠-🟠-🟠,실패-실패-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.1764,-11.6402,0,0,5,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r7_001510.png,True
2026-05-06,6340,대원전선,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,8,,,Y,O-Y-O-O-O,🟠-🟡-🟠-🟠-🟠,실패-회복-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,5.5188,-13.9625,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r8_006340.png,True
2026-05-06,3530,한화투자증권,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,9,,,Y,R-Y-O-O-R,🔴-🟡-🟠-🟠-🔴,약세-회복-실패-실패-약세,실패→약세,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,loss_first,손실 먼저,loss_first,손실 먼저,-1.2793,-13.0064,0,1,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r9_003530.png,True
2026-05-06,203650,드림시큐리티,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,10,,,Y,Y-R-Y-O-O,🟡-🔴-🟡-🟠-🟠,회복-약세-회복-실패-실패,혼합 흐름,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,24.5007,-8.522,0,2,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r10_203650.png,True
2026-05-06,356680,엑스게이트,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,11,,,Y,R-R-O-Y-G,🔴-🔴-🟠-🟡-🟢,약세-약세-실패-회복-완전강세,약세→회복→강세,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,-6.0765,-20.22,1,1,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r11_356680.png,True
2026-05-06,3470,유안타증권,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,12,,,Y,O-O-O-O-Y,🟠-🟠-🟠-🟠-🟡,실패-실패-실패-실패-회복,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,7.2797,-15.0702,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r12_003470.png,True
2026-05-06,7610,선도전기,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,13,,,N,X-X-X-X-X,⚪-⚪-⚪-⚪-⚪,보합/부족-보합/부족-보합/부족-보합/부족-보합/부족,데이터 대기,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,missing,데이터 부족,missing,데이터 부족,,,0,0,0,0,5,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r13_007610.png,True
2026-05-06,64260,다날,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,14,,,Y,R-R-Y-O-O,🔴-🔴-🟡-🟠-🟠,약세-약세-회복-실패-실패,혼합 흐름,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-1.2453,-10.3362,0,1,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r14_064260.png,True
2026-05-06,452190,한빛레이저,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,15,,,Y,O-O-O-O-Y,🟠-🟠-🟠-🟠-🟡,실패-실패-실패-실패-회복,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,1.5873,-16.4683,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r15_452190.png,True
2026-05-06,267320,나인테크,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,16,,,Y,R-R-Y-O-O,🔴-🔴-🟡-🟠-🟠,약세-약세-회복-실패-실패,혼합 흐름,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.5109,-12.1328,0,1,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r16_267320.png,True
2026-05-06,24840,KBI메탈,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,17,,,N,X-X-X-X-X,⚪-⚪-⚪-⚪-⚪,보합/부족-보합/부족-보합/부족-보합/부족-보합/부족,데이터 대기,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,missing,데이터 부족,missing,데이터 부족,,,0,0,0,0,5,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r17_024840.png,True
2026-05-06,37030,파워넷,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,18,,,Y,O-O-O-Y-Y,🟠-🟠-🟠-🟡-🟡,실패-실패-실패-회복-회복,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,7.5491,-22.1303,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r18_037030.png,True
2026-05-06,100590,머큐리,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,19,,,Y,Y-O-G-O-O,🟡-🟠-🟢-🟠-🟠,회복-실패-완전강세-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,27.7716,-3.6954,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r19_100590.png,True
2026-05-06,54920,한컴위드,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,20,,,Y,Y-R-O-O-O,🟡-🔴-🟠-🟠-🟠,회복-약세-실패-실패-실패,실패 반복,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,10.8642,-10.4938,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r20_054920.png,True
2026-05-06,36540,SFA반도체,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,21,,,Y,O-Y-Y-O-Y,🟠-🟡-🟡-🟠-🟡,실패-회복-회복-실패-회복,혼합 흐름,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,1.2443,-8.371,0,3,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r21_036540.png,True
2026-05-06,1740,SK네트웍스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,22,,,Y,Y-O-O-O-O,🟡-🟠-🟠-🟠-🟠,회복-실패-실패-실패-실패,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,3.7481,-4.6477,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r22_001740.png,True
2026-05-06,78150,HB테크놀러지,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,23,,,Y,G-Y-G-O-O,🟢-🟡-🟢-🟠-🟠,완전강세-회복-완전강세-실패-실패,회복→강세,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,52.7363,1.99,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r23_078150.png,True
2026-05-06,452450,피아이이,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,24,,,Y,O-Y-O-O-O,🟠-🟡-🟠-🟠-🟠,실패-회복-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,3.2342,-9.7025,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r24_452450.png,True
2026-05-06,88350,한화생명,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,25,,,Y,O-O-O-Y-Y,🟠-🟠-🟠-🟡-🟡,실패-실패-실패-회복-회복,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,1.1407,-11.2167,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r25_088350.png,True
2026-05-06,1200,유진투자증권,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,26,,,Y,O-Y-Y-X-R,🟠-🟡-🟡-⚪-🔴,실패-회복-회복-보합/부족-약세,실패→약세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,R,🔴,약세,#FFD1D1,loss_first,손실 먼저,loss_first,손실 먼저,3.5826,-7.6324,0,2,1,1,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r26_001200.png,True
2026-05-06,76610,해성옵틱스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,27,,,Y,O-Y-R-R-Y,🟠-🟡-🔴-🔴-🟡,실패-회복-약세-약세-회복,실패→약세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,same_bar_both,동일봉 양쪽,same_bar_both,동일봉 양쪽,19.5918,-13.0612,0,2,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r27_076610.png,True
2026-05-06,321260,프로이천,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,28,,,Y,O-G-G-R-Y,🟠-🟢-🟢-🔴-🟡,실패-완전강세-완전강세-약세-회복,실패→약세,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,43.3283,-5.8471,2,1,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r28_321260.png,True
2026-05-06,297890,HB솔루션,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,29,,,Y,O-Y-O-O-Y,🟠-🟡-🟠-🟠-🟡,실패-회복-실패-실패-회복,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,6.729,-7.2897,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260506_r29_297890.png,True
